time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_14,Stoch_%K,Stoch_%D,close_price_previous,close_price_percentage_change,close_price_previous_percentage_change,day_of_week,month_of_year
2020-02-27,67.87,68.56,65.85,65.91,1009,0,0,71.4848,62.09309999999999,70.91959688741147,62.462234939752015,71.29374139926843,72.48567671870865,73.41,78.83236479776207,67.98763520223793,68.40924367421722,73.45583333333333,78.50242299244944,-0.4879832466562277,0.6558629482624584,27.0,4.20485480251443,11.234123921978863,69.64,-5.3561171740379105,0.33136435672094233,3,2
2020-02-28,64.26,66.86,63.55,66.86,1388,0,0,71.4594,62.13145,70.76039700947378,62.50599379607289,70.40699311941475,71.9742515624624,73.1135,79.24163274986833,66.98536725013167,67.10722514598356,72.74166666666666,78.37610818734976,-0.8554166746664862,0.35360702367666946,31.62,11.367181244759777,7.505263050174245,65.91,1.4413594295251242,-5.3561171740379105,4,2
2020-03-02,67.57,69.46,66.31,69.35,1078,0,0,71.492,62.17855,70.70508732282775,62.57409336029108,70.19559449553181,71.73568323860218,72.999,79.31565386102552,66.68234613897447,66.59555278790548,72.19583333333333,77.79611387876118,-0.934911050746706,0.09590340879199435,41.99,23.455522884552582,13.00918631060892,66.86,3.7241998205204796,1.4413594295251242,0,3
2020-03-03,69.78,70.43,66.65,66.88,1399,0,0,71.47579999999999,62.20715,70.55508389840314,62.61693820247724,69.53247559642546,71.29425748963834,72.6205,79.43184487454631,65.8091551254537,65.70488089973625,71.45916666666666,77.21345243359707,-1.1835757493765584,-0.15999242284171622,36.14,31.775223499361445,22.199309209557924,69.35,-3.561643835616435,3.7241998205204796,1,3
2020-03-04,67.98,69.33,67.11,69.33,843,0,0,71.5074,62.2461,70.50704139258342,62.683734837278465,69.49198047714037,71.11568862694394,72.471,79.43177840474814,65.51022159525186,65.48017669732695,70.90416666666667,76.32815663600638,-1.1694688807887985,-0.3618877144311327,44.42,38.08429118773948,31.105012523884493,66.88,3.663277511961738,-3.561643835616435,2,3
2020-03-05,67.73,67.86,65.25,66.03,915,0,0,71.4786,62.27495,70.33147114189387,62.71703100805181,68.79958438171231,70.65335329722176,72.152,79.6581270972458,64.6458729027542,64.82874088594167,70.07666666666667,75.32459244739167,-1.4083370734247467,-0.5711775862298555,37.39,29.604086845466185,33.154533844189025,69.33,-4.759844223279963,3.663277511961738,3,3
2020-03-06,63.48,65.28,63.06,64.72,1075,0,0,71.425,62.300599999999996,70.1114134500549,62.73696104777269,67.98366750536985,70.11395754292887,71.697,79.82130452408124,63.57269547591876,64.263274882124,69.10916666666667,73.95505845120934,-1.683936516960884,-0.7937293723760612,35.02,25.18499653833024,30.95779152384529,66.03,-1.9839466908980752,-4.759844223279963,4,3
2020-03-09,61.63,62.72,60.83,60.83,799,0,0,71.2984,62.30875,69.74743645201353,62.71798631097893,66.55293400429588,69.2699614026626,71.0435,80.36786437511995,61.71913562488004,62.93343887661836,67.85583333333334,72.7782277900483,-2.1909852374867853,-1.0731805453982062,29.12,10.421267291842364,21.736783558546254,64.72,-6.0105067985166905,-1.9839466908980752,0,3
2020-03-10,62.49,64.02,60.9,63.92,1112,0,0,71.21719999999999,62.3353,69.51890953232672,62.72994664619308,66.02634720343671,68.78360127514782,70.4695,80.06006301788405,60.87893698211594,62.768718593081644,66.9975,71.22628140691836,-2.31678141183059,-1.321900718684683,38.05,10.672334568661467,15.426199466278014,60.83,5.0797303961861,-6.0105067985166905,1,3
2020-03-11,61.85,62.09,59.8,60.75,804,0,0,71.08139999999999,62.3473,69.17503072713743,62.710245684539416,64.97107776274937,68.053273886498,69.7355,79.92354686875774,59.547453131242264,61.62029990000583,66.13583333333334,70.65136676666084,-2.6418150935890736,-1.585883593665561,33.4,8.586098890653545,9.893233583719116,63.92,-4.959324155194,5.0797303961861,2,3
2020-03-12,57.2,59.62,55.76,55.77,1677,0,0,70.8618,62.3331,68.64934324764184,62.64118851354898,63.1308622101995,66.9366126240891,68.729,80.18111578705013,57.27688421294987,59.03092113824723,64.99916666666667,70.9674121950861,-3.2636299144130874,-1.9214328578150666,27.68,8.606802824400967,9.288412094571983,60.75,-8.197530864197521,-4.959324155194,3,3
2020-03-13,58.1,60.86,55.9,60.86,1551,0,0,70.7424,62.339400000000005,68.34387880655785,62.623465244757455,62.676689768159605,66.38419329462644,67.986,79.45561969726992,56.51638030273009,58.47184820857061,64.2675,70.06315179142939,-3.3075745185981305,-2.1986611899716797,39.15,12.580131286220473,9.924344333758318,55.77,9.126770665232197,-8.197530864197521,4,3
2020-03-16,55.85,57.53,53.72,53.75,1055,0,0,70.4524,62.30825000000001,67.77156983375167,62.53517205824245,60.89135181452769,65.23563026784223,66.874,79.29679904047394,54.45120095952605,56.076828741816065,63.25416666666666,70.43150459151727,-3.871490382063925,-2.533227028390129,31.61,10.638361171320527,10.608431760647314,60.86,-11.682550115018076,9.126770665232197,0,3
2020-03-17,54.67,56.5,53.75,55.96,1367,0,0,70.2108,62.2867,67.3083710167418,62.469747460648,59.90508145162215,64.39239115258384,65.874,78.42939469710129,53.3186053028987,54.783042533139344,62.34583333333333,69.90862413352731,-4.092888960197357,-2.8451594147515746,35.75,15.08603944383682,12.768177300459264,53.75,4.111627906976745,-11.682550115018076,1,3
2020-03-18,55.27,55.29,51.86,54.86,1380,0,0,69.9158,62.257250000000006,66.82019960432056,62.39402858044255,58.89606516129773,63.52581013871258,64.8005,77.2674314187573,52.3335685812427,53.70706115086022,61.13833333333334,68.56960551580647,-4.307456063177156,-3.1376187444366908,34.63,9.912062850319588,11.878821155158969,55.96,-1.96568977841316,4.111627906976745,2,3
2020-03-19,55.35,57.87,54.76,55.75,1562,0,0,69.6374,62.23445000000001,66.38607412964133,62.32791884332372,58.266852129038185,62.818918307920526,63.794500000000006,75.76328352214614,51.82571647785388,52.96163564065735,60.21083333333334,67.46003102600933,-4.355479222911441,-3.381190840131641,36.37,16.836000228162845,13.944700840773075,54.86,1.6223113379511434,-1.96568977841316,3,3
2020-03-20,56.3,56.56,53.27,53.5,1120,0,0,69.3042,62.200950000000006,65.88073788926324,62.24007885483294,57.31348170323055,61.97174391629139,62.758500000000005,74.52352150444254,50.99347849555747,52.45061230810091,58.89166666666667,65.33272102523243,-4.5229562942370265,-3.609543930952718,33.91,15.311434212888178,14.01983243045686,55.75,-4.0358744394618835,1.6223113379511434,4,3
2020-03-23,52.66,53.52,50.67,53.01,1743,0,0,68.9454,62.16675,65.37600307007645,62.148237274187835,56.45278536258445,61.15703992390126,61.854499999999994,73.6980948512263,50.01090514877369,51.82581492966474,57.80666666666667,63.78751840366861,-4.641715181523601,-3.815978181066895,33.38,14.10646890390695,15.41796778165265,53.5,-0.9158878504672896,-4.0358744394618835,0,3
2020-03-24,55.06,56.63,54.53,56.51,1212,0,0,68.6452,62.1489,65.0283166751715,62.092135410763085,56.46422829006756,60.734581749001144,61.209500000000006,72.73782420605848,49.681175793941534,52.016499394095305,57.1225,62.2285006059047,-4.4026605754772135,-3.933314659948959,40.53,18.44829391832498,15.955399011706694,53.01,6.6025278249386865,-0.9158878504672896,1,3
2020-03-25,55.8,57.38,54.3,54.86,1567,0,0,68.303,62.12205,64.62955915849811,62.02017386438733,56.14338263205405,60.200528862728305,60.470499999999994,71.63142912798897,49.30957087201102,51.73655891413232,56.625,61.51344108586768,-4.296818242244541,-4.006015376408075,38.43,25.064140059072177,19.206300960434692,56.51,-2.9198371969562875,6.6025278249386865,2,3
2020-03-26,55.71,58.17,54.68,58.08,1041,0,0,68.0342,62.108149999999995,64.3727137013021,61.980968154293926,56.53070610564324,60.00775351157119,60.07900000000001,70.99589131575433,49.16210868424568,52.42582659933281,56.13833333333333,59.85084006733385,-3.90806065076886,-3.9864244312802324,44.47,39.38594840956654,27.632794128987893,54.86,5.869485964272703,-2.9198371969562875,3,3
2020-03-27,56.27,57.52,55.29,55.51,904,0,0,67.705,62.0805,64.02515630125104,61.916580411465134,56.326564884514596,59.59886682870108,59.5115,70.13548470443136,48.88751529556863,52.62919921362518,55.70166666666666,58.774134119708144,-3.763956433507076,-3.9419308317256014,41.01,40.14642887355898,34.865505780732555,58.08,-4.424931129476583,5.869485964272703,4,3
2020-03-30,55.75,57.56,54.8,57.3,817,0,0,67.4,62.060249999999996,63.76142468159414,61.87064428796797,56.52125190761168,59.3898789351828,58.909000000000006,68.55451481259507,49.26348518740494,52.68566468837889,55.82916666666667,58.97266864495445,-3.4653681557833735,-3.846618296537156,44.26,49.9387805523306,43.1570526118187,55.51,3.224644208250771,-4.424931129476583,0,3
2020-03-31,57.2,58.72,56.93,57.96,911,0,0,67.0784,62.04125,63.53391783133555,61.8317324045056,56.80900152608935,59.25988994107527,58.463,67.39121617121754,49.534783828782466,53.16757392933189,55.5875,58.00742607066811,-3.139290523312866,-3.7051527418922983,45.45,55.28381662720756,48.456342017699036,57.3,1.1518324607329822,3.224644208250771,1,3
2020-04-01,56.06,56.46,54.85,55.33,616,0,0,66.70020000000001,62.00875,63.21219556344004,61.76703854973441,56.51320122087148,58.902627219159335,57.763,65.25284939768414,50.27315060231585,53.43960701894976,55.719166666666666,57.998726314383575,-3.057841773960604,-3.5756905483059596,41.63,58.442625721335475,54.5550743002912,57.96,-4.537612146307801,1.1518324607329822,2,4
2020-04-02,55.15,56.34,54.81,56.12,840,0,0,66.3368,61.977250000000005,62.93407024722671,61.710849111428594,56.434560976697185,58.64966110832667,57.2675,63.747237263191224,50.78776273680877,53.44880952458543,55.732499999999995,58.01619047541456,-2.896161508525516,-3.439784740349871,43.18,61.65789949550668,58.4614472813499,55.33,1.427796855232244,-4.537612146307801,3,4
2020-04-03,55.61,56.1,53.98,54.46,539,0,0,65.93979999999999,61.9336,62.601753766943304,61.63870135907607,56.039648781357755,58.268782825751515,56.75449999999999,62.358318251869726,51.15068174813026,53.38106028698966,55.69916666666666,58.01727304634367,-2.868905898756992,-3.325608972031296,40.73,53.504572541992,57.86836591961137,56.12,-2.9579472558802555,1.427796855232244,4,4
2020-04-06,56.9,59.66,56.65,59.33,668,0,0,65.6592,61.9167,62.47344969765141,61.61572920624945,56.69771902508621,58.365257114319554,56.679500000000004,62.10029136289051,51.2587086371095,53.23259861161392,55.997499999999995,58.76240138838607,-2.4263676757331467,-3.1457607127716662,49.72,70.37062114104239,61.84436439284701,54.46,8.942343004039666,-2.9579472558802555,0,4
2020-04-07,60.85,61.22,59.0,59.26,926,0,0,65.4106,61.89725000000001,62.34743206244939,61.59228911464498,57.210175220068976,58.44659737665414,56.4465,60.92027368671997,51.97272631328003,53.65748587104616,56.47749999999999,59.29751412895382,-2.0575828266320357,-2.9281251355437403,49.6,74.94393367231908,66.27304245178448,59.33,-0.11798415641328663,8.942343004039666,1,4
2020-04-08,60.5,60.93,59.4,60.43,621,0,0,65.1668,61.8815,62.27223864823569,61.58072404882762,57.85414017605518,58.62690670604921,56.430499999999995,60.84448448116755,52.01651551883244,54.30890317857538,57.09583333333333,59.882763488091285,-1.6518672573746755,-2.6728735599099274,51.64,90.08763467219153,78.46739649518433,59.26,1.9743503206209878,-0.11798415641328663,2,4
2020-04-09,61.01,61.25,59.82,60.52,817,0,0,64.92,61.864050000000006,62.203523407128415,61.57016958068008,58.387312140844145,58.79900609640837,56.66799999999999,61.413016754447575,51.92298324555241,54.3235872779041,57.43,60.536412722095896,-1.3079947486132184,-2.3998977976505858,51.8,89.01127944167213,84.6809492620609,60.43,0.14893264934636719,1.9743503206209878,3,4
2020-04-13,60.0,61.0,59.36,60.85,657,0,0,64.6812,61.87125,62.15044405782926,61.56300371420565,58.87984971267532,58.98546008764397,56.6675,61.41075152189806,51.92424847810194,54.759966501404264,57.92916666666667,61.09836683192907,-0.9973482560096372,-2.1193878893223963,52.43,93.36999136780717,90.82296849389026,60.52,0.5452742894910712,0.14893264934636719,0,4
2020-04-14,61.87,64.07,61.8,63.46,701,0,0,64.51759999999999,61.89685,62.20179919281635,61.581879299138926,59.79587977014026,59.3922364433127,57.153,62.5456657600846,51.760334239915395,54.4630454163448,58.3775,62.2919545836552,-0.5343933315366485,-1.8023889777652469,57.17,93.85084535647474,92.077372055318,60.85,4.289235825801141,0.5452742894910712,1,4
2020-04-15,62.5,64.01,62.03,63.0,682,0,0,64.2886,61.92125,62.233101185254924,61.59598995287884,60.436703816112214,59.72021494846609,57.50500000000001,63.432736498866106,51.57726350113391,54.88935968031469,59.001666666666665,63.11397365301864,-0.20228456357020974,-1.4823680949262394,56.11,92.61592935474364,93.27892202634185,63.46,-0.7248660573589638,4.289235825801141,2,4
2020-04-16,63.67,63.97,62.13,63.15,779,0,0,64.1052,61.94085,62.26905800151944,61.611452739417366,60.979363052889774,60.03201358951463,57.91949999999999,64.19841861708603,51.64058138291395,55.1233872760539,59.48916666666667,63.85494605727944,0.0721856627689661,-1.1714573433871982,56.39,91.41063759497861,92.62580410206566,63.0,0.23809523809523725,-0.7248660573589638,3,4
2020-04-17,64.13,64.7,63.55,63.89,552,0,0,63.934799999999996,61.9631,62.332624354401034,61.63412485146297,61.56149044231182,60.38273962683148,58.326499999999996,65.03099483555548,51.62200516444451,55.32463045592216,59.98333333333334,64.64203621074452,0.3454351487866276,-0.8680788449524331,57.84,90.9071774428157,91.6445814641793,63.15,1.1718131433095857,0.23809523809523725,4,4
2020-04-20,63.58,64.05,63.06,63.37,617,0,0,63.7258,61.98635,62.37330575226766,61.65139724100066,61.92319235384946,60.65430875166498,58.81999999999999,65.4836656578786,52.15633434212139,56.319283552816366,60.653333333333336,64.98738311385031,0.5141014395550343,-0.5916427880509397,56.42,90.30645829327102,90.87475777702177,63.89,-0.8138988887149812,1.1718131433095857,0,4
2020-04-21,62.59,62.65,60.46,60.92,847,0,0,63.46620000000001,61.9995,62.3163133698258,61.6441196565131,61.72255388307957,60.678462501513614,59.2155,65.3725722750339,53.058427724966094,57.23443460464214,61.053333333333335,64.87223206202452,0.44494709255530296,-0.38432481192969126,50.17,81.59203980099501,87.6018918456939,63.37,-3.8661827363105528,-0.8138988887149812,1,4
2020-04-22,62.15,64.26,62.11,63.12,598,0,0,63.220600000000005,62.024449999999995,62.347830492577735,61.658805033065214,62.00204310646366,60.90042045592146,59.54600000000001,65.79561566818245,53.296384331817556,59.31288581702651,61.775,64.23711418297349,0.5611942897201203,-0.195220991599729,54.99,79.19776119402984,83.69875309609861,60.92,3.611293499671686,-3.8661827363105528,2,4
2020-04-23,63.27,64.66,63.27,63.78,728,0,0,62.98759999999999,62.0522,62.403994002672725,61.67991145064666,62.357634485170934,61.16220041447406,59.992000000000004,66.11210326710196,53.871896732898044,59.82517239569096,62.145833333333336,64.46649427097572,0.6985253497242354,-0.016471723334936128,56.36,80.4726368159204,80.4208126036484,63.12,1.0456273764258617,3.611293499671686,3,4
2020-04-24,63.22,63.85,62.45,63.68,390,0,0,62.74320000000001,62.087399999999995,62.454033453548305,61.69981282924719,62.62210758813676,61.3910912858855,60.27199999999999,66.5274923067647,54.01650769323529,60.52418747393647,62.514166666666675,64.50414585939689,0.7901832987334529,0.1448592810787417,56.08,88.0027656747319,82.55772122822736,63.78,-0.15678896205707504,1.0456273764258617,4,4
2020-04-27,64.47,64.55,63.45,63.74,582,0,0,62.5036,62.126099999999994,62.504463514193475,61.720113199105434,62.845686070509416,61.60462844171409,60.683499999999995,66.71043379754522,54.656566202454776,60.985526392545694,62.79,64.5944736074543,0.8577764690542509,0.2874427186738435,56.22,87.3016659103957,85.25902280034933,63.68,0.09422110552763652,-0.15678896205707504,0,4
2020-04-28,63.87,63.88,61.37,61.69,689,0,0,62.217600000000004,62.1434,62.472523768538835,61.719813565283495,62.61454885640754,61.61238949246736,60.903,66.73774112536222,55.068258874637785,61.307803134301025,62.887499999999996,64.46719686569897,0.7374260871796139,0.3774393923749976,50.34,71.37334869497467,82.22592676003408,63.74,-3.216190775023542,0.09422110552763652,1,4
2020-04-29,66.95,67.99,66.26,67.1,786,0,0,62.0404,62.18450000000001,62.65399342467457,61.77334775866376,63.511639085126035,62.111263174970325,61.35999999999999,67.6175650216353,55.102434978364684,61.302646093974374,63.40833333333333,65.51402057269229,1.0662977129225055,0.5152110564844992,61.72,72.15933047647262,76.94478169394766,61.69,8.769654725239096,-3.216190775023542,2,4
2020-04-30,66.61,67.61,66.13,67.51,728,0,0,61.864000000000004,62.23165,62.84442505507949,61.83042887549298,64.31131126810084,62.60205743179121,61.96900000000001,68.13064880531132,55.80735119468869,61.038146647710505,63.74583333333334,66.45352001895617,1.3445156793829227,0.6810719810641839,62.42,75.91936788168904,73.15068235104543,67.1,0.6110283159463714,8.769654725239096,3,4
2020-05-01,66.62,67.59,65.54,65.83,593,0,0,61.663199999999996,62.27645,62.96150642546853,61.87022560310002,64.61504901448068,62.89550675617382,62.45450000000001,68.21317858106312,56.6958214189369,61.16802467629208,63.981666666666676,66.79530865704128,1.4131535086110745,0.827488286573562,57.74,85.14662862647522,77.74177566154562,67.51,-2.4885202192267863,0.6110283159463714,4,5
2020-05-04,65.3,66.37,64.96,66.32,504,0,0,61.5052,62.32115000000001,63.093212055842315,61.91450196525823,64.95603921158454,63.206824323794386,63.0475,67.73384132346287,58.36115867653713,61.303879528886505,64.24583333333332,67.18778713778015,1.4899135912415602,0.9599733475071617,58.71,81.19159771369014,80.75253140728479,65.83,0.7443414856448394,-2.4885202192267863,0,5
2020-05-05,66.94,68.69,66.88,67.57,495,0,0,61.434799999999996,62.37125,63.26877236737791,61.970775577544224,65.47883136926764,63.60347665799489,63.45949999999999,68.21444048332849,58.704559516671495,61.313419545997796,64.5525,67.7915804540022,1.6327892845703715,1.0945365349198037,61.17,78.50934590247084,81.61585741421206,66.32,1.8848009650180853,0.7443414856448394,1,5
2020-05-06,68.0,68.54,67.35,67.38,619,0,0,61.3942,62.4229,63.42999698042192,62.02459870612587,65.85906509541411,63.94679696181353,63.8655,68.50198778710747,59.22901221289253,61.498861329874266,64.88666666666667,68.27447200345907,1.7109649498898705,1.2178222179138172,60.58,82.76530707196859,80.82208356270985,67.57,-0.2811898771644228,1.8848009650180853,2,5
2020-05-07,68.14,68.87,67.75,68.61,444,0,0,61.3736,62.48005,63.633134353738704,62.09012508715945,66.40925207633128,64.37072451073958,64.2745,69.06714217316475,59.48185782683526,62.333385539386676,65.52749999999999,68.72161446061331,1.8508351725773409,1.3444248088465218,63.06,89.12743946458073,83.46736414634005,67.38,1.825467497773836,-0.2811898771644228,3,5
2020-05-08,68.88,69.92,68.76,69.4,350,0,0,61.44339999999999,62.543350000000004,63.859285947709736,62.16286016091906,67.00740166106503,64.82793137339961,64.7185,69.67992832256982,59.75707167743019,62.68762360340285,66.05083333333333,69.41404306326382,2.0023479091834417,1.4760094289139059,64.6,91.83141270742202,87.90805308132377,68.61,1.1514356507797752,1.825467497773836,4,5
2020-05-11,69.02,70.79,68.96,70.12,379,0,0,61.50860000000001,62.614850000000004,64.10480414583877,62.24203568170594,67.62992132885202,65.30902852127237,65.18199999999999,70.33938538408741,60.02461461591257,62.99853932114479,66.57916666666667,70.15979401218854,2.155671587046541,1.611941860540433,65.99,94.76636234621269,91.90840483940514,69.4,1.037463976945241,1.1514356507797752,0,5
2020-05-12,70.58,70.73,68.62,68.76,596,0,0,61.49679999999999,62.679300000000005,64.28736084600196,62.30689104805713,67.85593706308163,65.6227532011567,65.44699999999999,70.76537230738867,60.1286276926113,63.57708693184325,67.0025,70.42791306815674,2.14274088922366,1.7181016662770785,61.1,88.61358362173058,91.73711955845509,70.12,-1.93953223046206,1.037463976945241,1,5
2020-05-13,68.97,69.25,66.42,67.54,962,0,0,61.51,62.74075,64.41491532262934,62.358961783897364,67.79274965046531,65.7970483646879,65.674,70.9425421133364,60.405457886663605,64.2262283893163,67.31916666666666,70.41210494401702,2.010869363701758,1.7766552057620146,57.02,78.94550601556973,87.44181732783765,68.76,-1.7742873763816114,-1.93953223046206,2,5
2020-05-14,66.94,67.81,66.18,67.78,673,0,0,61.479000000000006,62.82095,64.54687942762428,62.412902462664555,67.79019972037226,65.97731669517081,65.9055,71.11665140827817,60.69434859172184,66.07020004301593,67.82666666666667,69.5831332903174,1.9037806258860002,1.8020802897868118,57.62,70.66525123849966,79.40811362526665,67.54,0.35534498075213694,-1.7742873763816114,3,5
2020-05-15,67.24,68.61,66.92,68.3,527,0,0,61.52439999999999,62.8991,64.69406062654097,62.47148054761317,67.8921597762978,66.18846972288256,66.126,71.35054744451611,60.9014525554839,66.19297840172426,67.92666666666666,69.66035493160906,1.8396651688977386,1.8095972656089971,58.96,69.03750884642604,72.8827553668318,67.78,0.7671879610504417,0.35534498075213694,4,5
2020-05-18,67.93,69.61,67.7,69.17,617,0,0,61.6134,62.9846,64.86958766079427,62.53813248246279,68.14772782103825,66.45951792989322,66.41600000000001,71.64032541099809,61.19167458900194,66.27058679507785,68.065,69.85941320492215,1.8378691251730714,1.8152516375218122,61.16,71.27542702593776,70.3260623702878,68.3,1.2737920937042624,0.7671879610504417,0,5
2020-05-19,69.16,69.59,68.67,68.71,425,0,0,61.770999999999994,63.0673,65.02019206625332,62.59954409955272,68.2601822568306,66.66410720899384,66.8055,71.46361324465181,62.14738675534817,66.81110617847217,68.30499999999999,69.79889382152781,1.7788224342187107,1.807965796861192,59.35,70.03401397704961,70.11564994980446,69.17,-0.6650281914124756,1.2737920937042624,1,5
2020-05-20,69.34,70.52,69.34,70.31,546,0,0,61.8988,63.152350000000006,65.22763551463554,62.67626505378603,68.67014580546449,66.99555200817622,67.16499999999999,71.73892391716359,62.59107608283639,67.22401859315413,68.6375,70.05098140684588,1.8399246286650737,1.8143575632219684,63.42,76.10062893081756,72.47002331126829,68.71,2.3286275651288157,-0.6650281914124756,2,5
2020-05-21,70.3,70.75,69.65,70.14,566,0,0,62.0866,63.2332,65.42027725915963,62.75053107315135,68.9641166443716,67.28141091652384,67.48299999999999,71.95455051408364,63.011449485916344,67.40103103012696,68.85166666666667,70.30230230320639,1.853267662733714,1.8221395831243177,62.7,81.64665523156081,75.92709937980932,70.31,-0.2417863746266513,2.3286275651288157,3,5
2020-05-22,69.91,70.45,69.57,70.3,349,0,0,62.377199999999995,63.31515,65.61163893527102,62.825650166950844,69.23129331549728,67.55582810593076,67.814,72.0861254663226,63.54187453367739,67.69559164287224,69.095,70.49440835712775,1.8553652801637526,1.828784722532205,63.12,89.99614282223858,82.58114232820564,70.14,0.22811519817507175,-0.2417863746266513,4,5
2020-05-26,71.64,72.03,70.6,70.87,515,0,0,62.5774,63.4005,65.81784917310353,62.90569344887173,69.55903465239783,67.85711645993705,68.1705,72.20671344827088,64.13428655172913,67.72603599499392,69.28333333333333,70.84063067167274,1.8813350342167467,1.8392947848691135,64.66,86.13088159848682,85.9245598840954,70.3,0.8108108108108247,0.22811519817507175,1,5
2020-05-27,70.72,71.07,69.55,70.87,660,0,0,62.9198,63.4829,66.01597273494261,62.98494028022624,69.82122772191826,68.13101496357913,68.6295,71.5460697317231,65.71293026827689,67.71441612060934,69.40583333333333,71.09725054605732,1.8802419921304647,1.8474842263213838,64.66,83.23760436558699,86.45487626210412,70.87,0.0,0.8108108108108247,2,5
2020-05-28,70.36,72.01,70.15,70.82,587,0,0,63.217,63.565799999999996,66.20436596102329,63.06290107345782,70.0209821775346,68.37546814870831,68.81550000000001,71.79203808979554,65.83896191020449,67.69425715273692,69.46416666666666,71.23407618059639,1.853969756967345,1.8487813324505762,64.39,79.88603988603988,83.08484195003788,70.87,-0.07055171440667474,0.0,3,5
