time,open,high,low,close,tick_volume,spread,real_volume,SMA_50,SMA_200,EMA_50,EMA_200,EMA_9,EMA_21,SMA_20,Upper Band,Lower Band,Lower Band Scalping,Middle Band Scalping,Upper Band Scalping,MACD,Signal_Line,RSI_14,Stoch_%K,Stoch_%D,close_price_previous,close_price_percentage_change,close_price_previous_percentage_change,day_of_week,month_of_year,movement
2022-07-07,144.16,146.54,143.92,146.26,34364,1,0,145.002,158.0111,145.47257838140575,156.81014034265195,140.7788715584326,140.5094003900124,138.1685,147.55050463653745,128.78649536346256,135.00172672293684,139.47666666666666,143.95160661039648,-0.8596847341489706,-2.304147080816457,56.96,90.99279290909692,79.304225182188,142.5,2.6385964912280624,0.849256900212314,3,7,up
2022-07-08,145.65,147.54,145.32,147.21,46206,1,0,144.8084,158.03455,145.54071256252712,156.71461655814795,142.0650972467461,141.11854580910216,138.1385,147.40005769835776,128.87694230164223,135.1922118129704,140.40333333333334,145.61445485369626,-0.245205571850164,-1.8923587790231984,58.08,95.26530449152048,88.83710445713923,146.26,0.6495282373854883,2.6385964912280624,4,7,down
2022-07-11,145.36,146.63,143.78,144.56,43070,1,0,144.5698,158.03875,145.50225324634957,156.59367509985793,142.5640777973969,141.43140528100196,138.208,147.63885701301902,128.77714298698098,136.11673025336523,141.13500000000002,146.1532697466348,0.0276223253565603,-1.508362558147247,53.86,91.6198172054582,92.62597153535852,147.21,-1.800149446369137,0.6495282373854883,0,7,up
2022-07-12,146.74,148.44,145.05,146.01,51635,1,0,144.224,158.03795,145.52216488374762,156.48836489985936,143.2532622379175,141.84764116454724,138.62550000000002,148.6433849564172,128.60761504358285,136.6065049147185,141.79500000000002,146.98349508528153,0.3567311072096402,-1.1353438250758696,55.76,86.63259400190621,91.17257189962828,144.56,1.003043718871055,-1.800149446369137,1,7,down
2022-07-13,143.04,146.43,142.7,145.79,64816,1,0,143.9896,158.03234999999998,145.53266822163988,156.38191350782097,143.760609790334,142.20603742231566,139.32,149.30239650585014,129.33760349414985,136.7527935351189,142.18333333333334,147.61387313154776,0.5929646986078296,-0.7896821203391298,55.39,81.24341912785717,86.49861011174052,146.01,-0.1506746113279944,1.003043718871055,2,7,up
2022-07-14,143.73,148.94,143.24,148.53,59320,1,0,143.8042,158.0397,145.65021064432065,156.30378501520585,144.7144878322672,142.78094311119605,140.103,150.39086683428636,129.81513316571366,136.79899326545993,142.79833333333335,148.79767340120677,0.9898660628245466,-0.4337724837063945,59.05,87.55626792436608,85.1440936847098,145.79,1.8794155977776228,-0.1506746113279944,3,7,up
2022-07-15,150.48,150.68,148.19,149.89,39882,1,0,143.61720000000005,158.0629,145.816476893563,156.23996625883564,145.74959026581377,143.42722101017822,140.8435,151.695127113019,129.991872886981,137.60474232549507,143.8058333333333,150.00692434117155,1.398038173674422,-0.0674103522302312,60.77,91.52047637062128,86.77338780761482,148.53,0.9156399380596314,1.8794155977776228,4,7,down
2022-07-18,150.69,151.55,146.73,147.09,48651,1,0,143.23940000000002,158.0889,145.86641897616838,156.14892181844922,146.017672212651,143.76020091834383,141.72449999999998,151.5522982783535,131.89670172164645,138.5458735630526,144.4775,150.4091264369474,1.4785372556943912,0.2417791693546932,55.59,89.18038033456854,89.41904154318529,149.89,-1.868036560144093,0.9156399380596314,0,7,up
2022-07-19,148.08,150.98,146.91,150.89,37352,1,0,143.1376,158.1292,146.06342215357353,156.09659423816615,146.9921377701208,144.40836447122166,142.6845,152.14823388256497,133.22076611743506,140.61055496800452,145.71583333333334,150.82111169866215,1.827890812767663,0.5590014980372873,60.51,88.84393590363588,89.84826420294189,147.09,2.5834523081106786,-1.868036560144093,1,7,up
2022-07-20,151.15,153.71,150.82,153.0,53528,1,0,143.0494,158.1858,146.3354448142177,156.06578235519933,148.19371021609663,145.18942224656513,143.53000000000003,153.4942962621556,133.56570373784447,142.10737856997167,146.91916666666663,151.73095476336164,2.249089288391815,0.8970190561081929,62.96,89.21430583463923,89.0795406909479,150.89,1.3983696732719375,2.5834523081106786,2,7,up
2022-07-21,153.33,155.56,151.93,155.12,52947,1,0,143.1196,158.2473,146.6799371744445,156.05637158549587,149.5789681728773,146.09220204233193,144.497,155.00413871613043,133.9898612838696,142.88828645100833,148.07083333333335,153.25338021565838,2.7225742560359265,1.2621300960937396,65.29,96.83837168010388,91.632204472793,153.0,1.3856209150326926,1.3983696732719375,3,7,down
2022-07-22,155.21,156.25,153.4,153.96,52135,1,0,143.1102,158.324,146.9654298342702,156.03551216673472,150.45517453830183,146.80745640211993,145.2905,156.13398371142807,134.44701628857194,143.97699636948732,149.02583333333334,154.07467029717935,2.969976162241011,1.603699309323194,62.96,94.10209216376812,93.3849232261704,155.12,-0.7478081485301713,1.3856209150326926,4,7,down
2022-07-25,154.8,155.02,152.28,152.68,50042,0,0,143.2378,158.3811,147.18953062508314,156.0021239859712,150.9001396306415,147.3413240019272,145.868,156.99032457717385,134.74567542282614,144.47004953439838,149.5608333333333,154.65161713226829,3.027855420239405,1.888530531506436,60.39,87.44972399205933,92.79672927864378,153.96,-0.8313847752663084,-0.7478081485301713,0,7,down
2022-07-26,152.24,152.47,150.79,151.54,41086,1,0,143.43200000000002,158.43015,147.36013726723675,155.9577247423297,151.0281117045132,147.72302181993382,146.3875,157.55033991643725,135.22466008356272,144.88963116897798,149.92166666666665,154.95370216435532,2.9477567714319832,2.1003757794915456,58.12,76.60039709758375,86.05073775113708,152.68,-0.7466596803772707,-0.8313847752663084,1,7,up
2022-07-27,152.31,157.32,152.22,156.95,47749,1,0,143.6374,158.4983,147.73621031558042,155.9675981279782,152.2124893636106,148.56183801812165,147.345,158.681049576462,136.008950423538,145.77781373361617,150.95416666666665,156.13051959971713,3.282975701609274,2.336895763915092,64.87,79.73042869449908,81.2601832613807,151.54,3.5700145176191134,-0.7466596803772707,2,7,up
2022-07-28,156.58,157.63,154.41,157.19,48628,1,0,143.8744,158.56955,148.1069471659498,155.97976133068488,153.20799149088847,149.34621638011058,148.253,159.68825793325203,136.817742066748,146.63709256172902,151.88583333333332,157.13457410493763,3.5273440862028167,2.5749854283726368,65.14,86.58732874718233,80.97271817975505,156.95,0.1529149410640418,3.5700145176191134,3,7,up
2022-07-29,160.21,163.62,159.48,162.69,43377,1,0,144.1458,158.6676,148.67883159081453,156.04652987465818,155.1043931927108,150.55928761828233,149.58599999999998,161.22484083575344,137.94715916424653,147.1292534728331,153.29416666666663,159.4590798605002,4.1173495831213245,2.8834582593223743,70.68,96.69220905028747,87.66998883065628,157.19,3.498950314905525,0.1529149410640418,4,7,down
2022-08-01,161.61,163.58,160.88,161.38,48372,1,0,144.5664,158.767,149.17691662646888,156.0995992291392,156.35951455416864,151.54298874389303,150.727,162.2924763844816,139.1615236155184,147.77491227296596,154.36499999999998,160.955087727034,4.428181814802542,3.1924029704184083,67.91,93.96664997521896,92.4153959242296,162.69,-0.8052123670784894,3.498950314905525,0,8,down
2022-08-02,160.56,162.41,159.62,160.11,54373,1,0,145.0238,158.86305000000002,149.60566499405834,156.1395037144214,157.10961164333492,152.3218079489937,151.6675,163.07173408212932,140.26326591787063,148.56603605746838,155.21666666666667,161.86729727586496,4.519937189312856,3.457909814197298,65.25,89.20808963661123,93.28898288737255,161.38,-0.7869624488784144,-0.8052123670784894,1,8,up
2022-08-03,161.97,166.58,161.91,166.31,42726,1,0,145.6044,158.9758,150.26073695507569,156.24070268243713,158.94968931466792,153.59346177181243,152.858,165.12418701960797,140.59181298039204,149.80762678905356,156.81833333333333,163.8290398776131,5.034902942113661,3.7733084397805694,71.19,90.23652469688642,91.13708810290552,160.11,3.8723377677846393,-0.7869624488784144,2,8,down
2022-08-04,166.23,167.18,164.42,165.48,46300,0,0,146.0604,159.08055000000002,150.8575707999747,156.33263598907956,160.25575145173434,154.6740561561931,153.81900000000002,166.85439473894053,140.7836052610595,150.73339155798752,158.03416666666666,165.3349417753458,5.314777501235511,4.081602252071559,69.48,91.0346908781396,90.15976840387908,166.31,-0.4990680055318441,3.8723377677846393,3,8,down
2022-08-05,163.99,165.84,163.39,165.28,45509,1,0,146.5654,159.17435,151.4231562587992,156.42166448670065,161.26060116138748,155.63823286926646,154.7225,168.2942130458906,141.1507869541094,151.57168309818428,159.0575,166.54331690181573,5.457530759792689,4.356787953615785,69.05,93.65112724689318,91.64078094063971,165.48,-0.1208605269518936,-0.4990680055318441,4,8,down
2022-08-08,166.77,167.79,164.19,164.97,25001,1,0,147.05919999999998,159.2564,151.95440503296393,156.50672255150965,162.00248092911,156.48657533569678,155.743,169.17328979583075,142.31271020416924,152.25146921693457,159.87833333333333,167.5051974497321,5.482451053422466,4.581920573577122,68.34,88.57511598596568,91.08697803699948,165.28,-0.1875605033881955,-0.1208605269518936,0,8,down
2022-08-09,164.17,165.8,163.75,164.91,23449,1,0,147.4774,159.3347,152.46246758069086,156.59033725248963,162.583984743288,157.25234121426982,156.688,169.9039412831623,143.4720587168377,153.41010557873403,160.79083333333332,168.17156108793262,5.4347111005292845,4.752478678967555,68.19,85.69904330750558,89.30842884678815,164.97,-0.0363702491362083,-0.1875605033881955,1,8,up
2022-08-10,168.07,169.29,166.9,169.19,19834,1,0,147.8782,159.43320000000003,153.11844924419316,156.71570703107184,163.9051877946304,158.33758292206346,157.858,171.15056273259574,144.56543726740426,155.01763526374123,162.16666666666666,169.3156980695921,5.676798475322045,4.937342638238453,72.67,88.64334923158458,87.63916950835194,164.91,2.595355042144209,-0.0363702491362083,2,8,down
2022-08-11,169.69,170.98,168.28,168.67,23289,1,0,148.2624,159.5324,153.728313979715,156.8346552198174,164.85815023570433,159.27689356551224,158.865,172.2296391646012,145.50036083539882,157.8252788026572,163.59416666666667,169.36305453067612,5.760293729358324,5.101932856462428,71.36,90.3589918036208,88.23379478090364,169.19,-0.3073467699036603,2.595355042144209,3,8,up
2022-08-12,169.85,171.99,169.4,171.88,16991,1,0,148.7202,159.64895,154.44014480403993,156.9843601430033,166.26252018856349,160.42263051410202,159.9645,173.80451080201854,146.12448919798143,158.97379424232057,164.83833333333334,170.7028724243461,6.016134242015141,5.284773133572971,74.43,95.8330946523074,91.6118118958376,168.67,1.903124444180948,-0.3073467699036603,4,8,up
2022-08-15,171.74,173.38,171.34,172.98,16017,1,0,149.16019999999995,159.766,155.16719794897955,157.14352073859533,167.6060161508508,161.56420955827457,161.259,174.88152091207752,147.6364790879225,160.5010520660665,166.15416666666667,171.8072812672668,6.235768441481127,5.474972195154602,75.41,95.38315510974026,93.8584138552228,171.88,0.6399813823597889,1.903124444180948,0,8,down
2022-08-16,172.43,173.7,171.66,172.82,19598,1,0,149.7082,159.88485,155.8594646960784,157.299505606868,168.64881292068063,162.58746323479505,162.35549999999998,175.9933861631848,148.71761383681516,160.9621523179877,166.9983333333333,173.03451434867898,6.324020097000243,5.644781775523731,74.96,97.67627457025162,96.2975081107664,172.98,-0.0924962423401565,0.6399813823597889,1,8,up
2022-08-17,173.12,176.13,173.07,174.59,24144,0,0,150.277,159.99495000000002,156.59399549231065,157.47155032719766,169.8370503365445,163.67860294072278,163.435,177.35484841871445,149.51515158128555,161.8865541173827,168.09916666666666,174.31177921595062,6.4622911080537335,5.808283642029731,76.61,94.76614746201136,95.9418590473344,172.82,1.0241870153917532,-0.0924962423401565,2,8,down
2022-08-18,173.35,174.88,173.12,174.07,20186,1,0,150.78220000000002,160.11635,157.2793290024161,157.6367090304096,170.6836402692356,164.62327540065706,164.3825,178.48795834065615,150.27704165934384,163.76081460482135,169.2625,174.76418539517863,6.45549727217761,5.937726368059307,75.04,91.23717168708048,94.55986457311448,174.59,-0.2978406552494483,1.0241870153917532,3,8,down
